,image_id,width,height,bbox,source
33744,458b7beb9,1024,1024,"[740, 492, 160, 157]",arvalis_1
89965,88114e632,1024,1024,"[935.0, 13.0, 87.0, 103.0]",ethz_1
74564,c968cffa4,1024,1024,"[558.0, 776.0, 63.0, 43.0]",ethz_1
143540,ec3d2ced1,1024,1024,"[495.0, 486.0, 84.0, 97.0]",rres_1
85082,16daa81b4,1024,1024,"[952.0, 1002.0, 57.0, 22.0]",ethz_1
10107,2d159a876,1024,1024,"[273, 843, 66, 61]",arvalis_1
64367,18cefbf07,1024,1024,"[9.0, 90.0, 127.0, 106.0]",ethz_1
122172,fd9829305,1024,1024,"[363.0, 468.0, 81.0, 66.0]",arvalis_3
50270,ffbfe7cc0,1024,1024,"[814.0, 406.0, 57.0, 64.0]",arvalis_1
24515,eeb2213cd,1024,1024,"[280.0, 785.0, 85.0, 79.0]",arvalis_1
5215,a815bae49,1024,1024,"[471.0, 194.0, 59.0, 86.0]",usask_1
100486,49a9d29b6,1024,1024,"[643.0, 185.0, 57.0, 71.0]",ethz_1
118562,a9b1e5e29,1024,1024,"[87.0, 64.0, 56.0, 76.0]",arvalis_3
18198,aa6b16251,1024,1024,"[545.0, 276.0, 111.0, 138.0]",arvalis_1
134781,8d4f8b1cc,1024,1024,"[807.0, 727.0, 59.0, 89.0]",rres_1
98923,939c5d28b,1024,1024,"[753.0, 709.0, 47.0, 55.0]",ethz_1
130936,d1ea44cc7,1024,1024,"[131.0, 486.0, 82.0, 82.0]",rres_1
142583,e321272b3,1024,1024,"[587.0, 483.0, 69.0, 113.0]",rres_1
30205,666e0a853,1024,1024,"[93, 389, 86, 61]",arvalis_1
98414,956c1d252,1024,1024,"[111.0, 767.0, 65.0, 78.0]",ethz_1
88642,d3286c089,1024,1024,"[53.0, 689.0, 63.0, 42.0]",ethz_1
46687,da1835099,1024,1024,"[959, 185, 65, 60]",arvalis_1
33636,344bdc291,1024,1024,"[233, 184, 39, 66]",arvalis_1
121450,352c3a397,1024,1024,"[545.0, 473.0, 92.0, 79.0]",arvalis_3
10461,8841bcb77,1024,1024,"[565.0, 6.0, 91.0, 57.0]",arvalis_1
9457,1fe63a46a,1024,1024,"[862.0, 129.0, 87.0, 76.0]",arvalis_1
104043,54c4ea343,1024,1024,"[241.0, 514.0, 30.0, 29.0]",ethz_1
51584,2f836c5ab,1024,1024,"[698.0, 225.0, 113.0, 212.0]",inrae_1
17671,073d83544,1024,1024,"[718.0, 262.0, 75.0, 77.0]",arvalis_1
6487,f6181ac93,1024,1024,"[803.0, 848.0, 40.0, 60.0]",arvalis_1
106144,644eff133,1024,1024,"[409.0, 1.0, 68.0, 101.0]",ethz_1
23746,f1aaca96f,1024,1024,"[436.0, 396.0, 192.0, 66.0]",arvalis_1
143157,98ce36a93,1024,1024,"[791.0, 334.0, 62.0, 60.0]",rres_1
19528,ab891997e,1024,1024,"[526.0, 718.0, 113.0, 99.0]",arvalis_1
13885,04201d2d6,1024,1024,"[301.0, 649.0, 32.0, 42.0]",arvalis_1
89136,8c05f24c4,1024,1024,"[823.0, 0.0, 101.0, 40.0]",ethz_1
45382,fbecfeba8,1024,1024,"[315, 168, 114, 83]",arvalis_1
113625,9f1723100,1024,1024,"[558.0, 558.0, 122.0, 61.0]",arvalis_3
139556,7227652d3,1024,1024,"[20.0, 54.0, 112.0, 72.0]",rres_1
21381,677da7510,1024,1024,"[257.0, 534.0, 95.0, 102.0]",arvalis_1
119493,f1b34145a,1024,1024,"[128.0, 601.0, 140.0, 72.0]",arvalis_3
62187,2cb361be8,1024,1024,"[670.0, 998.0, 70.0, 23.0]",ethz_1
9527,c07795af6,1024,1024,"[0.0, 567.0, 82.0, 82.0]",arvalis_1
12281,fe3f956a2,1024,1024,"[984.0, 65.0, 40.0, 44.0]",arvalis_1
11063,f72cabcea,1024,1024,"[875.0, 590.0, 48.0, 65.0]",arvalis_1
69644,e67200e55,1024,1024,"[167.0, 520.0, 78.0, 68.0]",ethz_1
105985,e5c9056ab,1024,1024,"[20.0, 327.0, 75.0, 93.0]",ethz_1
84419,fabd1d799,1024,1024,"[976.0, 845.0, 48.0, 41.0]",ethz_1
54590,e764fa818,1024,1024,"[512.0, 701.0, 114.0, 118.0]",inrae_1
76419,6b95f62ec,1024,1024,"[293.0, 936.0, 75.0, 85.0]",ethz_1
108017,cc4d168f6,1024,1024,"[7.0, 606.0, 190.0, 87.0]",arvalis_3
145060,f9ece438e,1024,1024,"[546.0, 71.0, 87.0, 75.0]",arvalis_2
35982,95d633618,1024,1024,"[362, 685, 69, 80]",arvalis_1
72433,e0a1eadbe,1024,1024,"[1.0, 887.0, 31.0, 53.0]",ethz_1
114952,db3eb3f0c,1024,1024,"[808.0, 2.0, 113.0, 115.0]",arvalis_3
58464,4e6891a56,1024,1024,"[546.0, 544.0, 69.0, 38.0]",ethz_1
119725,9988ee066,1024,1024,"[102.0, 560.0, 84.0, 59.0]",arvalis_3
77083,bead3cebe,1024,1024,"[585.0, 277.0, 73.0, 60.0]",ethz_1
97522,f5e0e61e4,1024,1024,"[835.0, 45.0, 38.0, 73.0]",ethz_1
99935,c29961ce8,1024,1024,"[335.0, 787.0, 51.0, 93.0]",ethz_1
31337,725c243a7,1024,1024,"[828, 334, 111, 119]",arvalis_1
137489,8764d55c1,1024,1024,"[72.0, 197.0, 57.0, 61.0]",rres_1
83029,ee8c82355,1024,1024,"[985.0, 41.0, 38.0, 60.0]",ethz_1
32264,4883da2a8,1024,1024,"[156, 306, 188, 87]",arvalis_1
133331,c7532e8e6,1024,1024,"[165.0, 627.0, 80.0, 129.0]",rres_1
21215,7a9d28a53,1024,1024,"[6.0, 311.0, 135.0, 71.0]",arvalis_1
136991,b9c9c2559,1024,1024,"[582.0, 523.0, 45.0, 52.0]",rres_1
113263,1a62f5908,1024,1024,"[782.0, 367.0, 242.0, 106.0]",arvalis_3
144164,e1f6c91bb,1024,1024,"[358.0, 10.0, 90.0, 89.0]",arvalis_2
40193,13050d5e4,1024,1024,"[161, 0, 78, 77]",arvalis_1
129733,7cca42bf6,1024,1024,"[978.0, 384.0, 46.0, 101.0]",rres_1
50134,9fd01faae,1024,1024,"[736, 335, 113, 190]",arvalis_1
42128,b1b1b8fba,1024,1024,"[297, 0, 79, 17]",arvalis_1
50147,9fd01faae,1024,1024,"[821, 672, 88, 140]",arvalis_1
96559,94f338c6d,1024,1024,"[785.0, 0.0, 62.0, 65.0]",ethz_1
110495,5c347dff7,1024,1024,"[894.0, 330.0, 91.0, 63.0]",arvalis_3
9807,84d4ca3d3,1024,1024,"[385.0, 956.0, 88.0, 64.0]",arvalis_1
130781,9bc09acf1,1024,1024,"[241.0, 993.0, 80.0, 31.0]",rres_1
79241,0dbfcf802,1024,1024,"[0.0, 185.0, 70.0, 79.0]",ethz_1
110712,fcf3194f7,1024,1024,"[631.0, 953.0, 60.0, 61.0]",arvalis_3
99705,edf831418,1024,1024,"[755.0, 181.0, 50.0, 89.0]",ethz_1
37533,45d452a61,1024,1024,"[257, 214, 96, 76]",arvalis_1
116113,e837f4e67,1024,1024,"[978.0, 515.0, 46.0, 68.0]",arvalis_3
95680,7d827f03c,1024,1024,"[746.0, 850.0, 148.0, 55.0]",ethz_1
136878,2661979ef,1024,1024,"[825.0, 414.0, 42.0, 41.0]",rres_1
62452,0679b8bab,1024,1024,"[432.0, 958.0, 107.0, 55.0]",ethz_1
107994,7fc944a16,1024,1024,"[35.0, 166.0, 90.0, 61.0]",arvalis_3
78527,a0e06275c,1024,1024,"[0.0, 799.0, 48.0, 48.0]",ethz_1
94574,5ba57fd72,1024,1024,"[506.0, 820.0, 60.0, 38.0]",ethz_1
43072,da5063a1b,1024,1024,"[935.0, 378.0, 87.0, 77.0]",arvalis_1
22013,029e03e52,1024,1024,"[16.0, 896.0, 65.0, 48.0]",arvalis_1
80137,3c377bf39,1024,1024,"[621.0, 739.0, 91.0, 47.0]",ethz_1
146910,cb256df87,1024,1024,"[7.0, 109.0, 80.0, 61.0]",arvalis_2
33867,950935ac1,1024,1024,"[176, 37, 105, 82]",arvalis_1
26151,56d818688,1024,1024,"[498.0, 88.0, 38.0, 27.0]",arvalis_1
58470,4e6891a56,1024,1024,"[825.0, 407.0, 115.0, 41.0]",ethz_1
59497,af14863c5,1024,1024,"[467.0, 257.0, 51.0, 27.0]",ethz_1
128415,6895c563e,1024,1024,"[635.0, 58.0, 91.0, 92.0]",rres_1
34378,7ccd0f00c,1024,1024,"[125, 43, 95, 80]",arvalis_1
41114,609c993a9,1024,1024,"[130, 812, 82, 127]",arvalis_1
138178,fe7ecb1f4,1024,1024,"[401.0, 886.0, 60.0, 64.0]",rres_1
136169,fb804ab78,1024,1024,"[263.0, 322.0, 87.0, 85.0]",rres_1
81021,1ecc491e7,1024,1024,"[854.0, 554.0, 90.0, 86.0]",ethz_1
88548,f01ed3f24,1024,1024,"[177.0, 454.0, 27.0, 68.0]",ethz_1
115382,78752f185,1024,1024,"[834.0, 775.0, 120.0, 138.0]",arvalis_3
66199,6ac5ecca6,1024,1024,"[455.0, 750.0, 87.0, 50.0]",ethz_1
110863,0478cbc2a,1024,1024,"[957.0, 606.0, 67.0, 74.0]",arvalis_3
1792,4c02b2f7f,1024,1024,"[465.0, 272.0, 194.0, 91.0]",usask_1
72483,e0a1eadbe,1024,1024,"[15.0, 403.0, 49.0, 82.0]",ethz_1
93834,5afdeef16,1024,1024,"[243.0, 926.0, 132.0, 98.0]",ethz_1
31394,4e06d497b,1024,1024,"[324, 439, 62, 91]",arvalis_1
120537,4311e0c38,1024,1024,"[64.0, 25.0, 235.0, 62.0]",arvalis_3
88996,d13ac0b3f,1024,1024,"[884.0, 421.0, 60.0, 48.0]",ethz_1
17972,a119a31fb,1024,1024,"[978.0, 795.0, 46.0, 64.0]",arvalis_1
126041,e1fe7d33c,1024,1024,"[94.0, 720.0, 79.0, 79.0]",rres_1
69731,27e4c01d7,1024,1024,"[617.0, 984.0, 56.0, 40.0]",ethz_1
92382,8fb3138d9,1024,1024,"[0.0, 315.0, 92.0, 72.0]",ethz_1
18570,08568d66f,1024,1024,"[444.0, 114.0, 63.0, 60.0]",arvalis_1
37228,0fcdc222b,1024,1024,"[955, 767, 69, 139]",arvalis_1
3402,a90446700,1024,1024,"[925.0, 689.0, 79.0, 72.0]",usask_1
62150,9cd2ec689,1024,1024,"[305.0, 859.0, 82.0, 43.0]",ethz_1
126375,7dac36eaa,1024,1024,"[802.0, 950.0, 66.0, 74.0]",rres_1
64931,92f5a5ad3,1024,1024,"[939.0, 1.0, 34.0, 38.0]",ethz_1
59440,d15018a92,1024,1024,"[145.0, 747.0, 94.0, 54.0]",ethz_1
124155,ca664da7d,1024,1024,"[53.0, 827.0, 79.0, 82.0]",rres_1
5539,65d6480b2,1024,1024,"[33.0, 582.0, 217.0, 119.0]",usask_1
800,42e247347,1024,1024,"[272.0, 0.0, 292.0, 62.0]",usask_1
4210,6202ea12d,1024,1024,"[15.0, 16.0, 121.0, 59.0]",usask_1
144155,f05647ed3,1024,1024,"[964.0, 347.0, 52.0, 112.0]",arvalis_2
76991,769847044,1024,1024,"[203.0, 976.0, 78.0, 45.0]",ethz_1
54208,7de1fc333,1024,1024,"[0.0, 56.0, 117.0, 75.0]",inrae_1
28898,dd73b74f0,1024,1024,"[440.0, 894.0, 105.0, 56.0]",arvalis_1
71824,cf770a944,1024,1024,"[69.0, 435.0, 60.0, 63.0]",ethz_1
89792,de6f7f6c1,1024,1024,"[51.0, 248.0, 76.0, 44.0]",ethz_1
42594,00333207f,1024,1024,"[718, 305, 54, 69]",arvalis_1
112787,9617b0de8,1024,1024,"[619.0, 852.0, 189.0, 90.0]",arvalis_3
135915,bf2027ed3,1024,1024,"[355.0, 748.0, 38.0, 44.0]",rres_1
111704,13c91a4ed,1024,1024,"[437.0, 51.0, 75.0, 87.0]",arvalis_3
90132,9fe944c85,1024,1024,"[419.0, 841.0, 70.0, 30.0]",ethz_1
100732,ca4769387,1024,1024,"[262.0, 749.0, 49.0, 46.0]",ethz_1
95944,fa7ceeea7,1024,1024,"[441.0, 434.0, 25.0, 84.0]",ethz_1
46111,6f10a6f8f,1024,1024,"[381, 953, 142, 71]",arvalis_1
121882,57c9b9982,1024,1024,"[345.0, 527.0, 77.0, 61.0]",arvalis_3
76231,7c7d269c8,1024,1024,"[912.0, 21.0, 56.0, 65.0]",ethz_1
25952,bf697b8c4,1024,1024,"[512.0, 352.0, 68.0, 54.0]",arvalis_1
32136,619aff026,1024,1024,"[804.0, 653.0, 124.0, 89.0]",arvalis_1
121302,5855982d5,1024,1024,"[688.0, 332.0, 177.0, 46.0]",arvalis_3
51498,aa19d5412,1024,1024,"[374, 68, 72, 89]",arvalis_1
123785,99886a700,1024,1024,"[836.0, 807.0, 96.0, 54.0]",rres_1
131958,fe133ccb4,1024,1024,"[15.0, 865.0, 73.0, 112.0]",rres_1
81857,bf4b052f1,1024,1024,"[453.0, 599.0, 99.0, 102.0]",ethz_1
31955,965b39ac8,1024,1024,"[177, 432, 80, 85]",arvalis_1
98089,7b0840687,1024,1024,"[424.0, 445.0, 42.0, 43.0]",ethz_1
16735,efa2ec01b,1024,1024,"[150.0, 677.0, 67.0, 65.0]",arvalis_1
18044,8b41eb776,1024,1024,"[473.0, 873.0, 52.0, 95.0]",arvalis_1
34477,647cf0c68,1024,1024,"[460, 299, 60, 71]",arvalis_1
42955,bb2076d4c,1024,1024,"[793, 302, 126, 87]",arvalis_1
94734,1ebc11f19,1024,1024,"[253.0, 966.0, 56.0, 58.0]",ethz_1
91872,fcbc77665,1024,1024,"[655.0, 132.0, 68.0, 74.0]",ethz_1
23975,e6e15309d,1024,1024,"[297.0, 857.0, 96.0, 67.0]",arvalis_1
137736,2d0fc19b8,1024,1024,"[863.0, 171.0, 89.0, 103.0]",rres_1
106844,9561a71a0,1024,1024,"[903.0, 284.0, 57.0, 61.0]",arvalis_3
98541,5f6877758,1024,1024,"[65.0, 671.0, 90.0, 99.0]",ethz_1
37186,ba98d009b,1024,1024,"[403, 750, 93, 130]",arvalis_1
131821,797dd3e01,1024,1024,"[332.0, 741.0, 70.0, 92.0]",rres_1
11733,d71072943,1024,1024,"[944.0, 516.0, 76.0, 79.0]",arvalis_1
76137,e486f399d,1024,1024,"[472.0, 942.0, 56.0, 82.0]",ethz_1
18275,d1cb278c3,1024,1024,"[328.0, 5.0, 56.0, 33.0]",arvalis_1
140014,20697ca8f,1024,1024,"[862.0, 104.0, 85.0, 67.0]",rres_1
114419,0cbb43d45,1024,1024,"[560.0, 220.0, 85.0, 79.0]",arvalis_3
55565,c0bc8d9f2,1024,1024,"[907.0, 584.0, 117.0, 52.0]",ethz_1
14051,b373b765d,1024,1024,"[945.0, 250.0, 79.0, 68.0]",arvalis_1
111129,643778d09,1024,1024,"[465.0, 371.0, 98.0, 181.0]",arvalis_3
116593,64ee2e175,1024,1024,"[2.0, 798.0, 49.0, 59.0]",arvalis_3
66972,598e8cea3,1024,1024,"[649.0, 716.0, 109.0, 75.0]",ethz_1
28016,0424c00e4,1024,1024,"[744.0, 357.0, 103.0, 192.0]",arvalis_1
19613,4e8584276,1024,1024,"[201.0, 216.0, 100.0, 68.0]",arvalis_1
112505,7f065f0ec,1024,1024,"[53.0, 391.0, 128.0, 74.0]",arvalis_3
104283,5f76c9a35,1024,1024,"[342.0, 471.0, 56.0, 105.0]",ethz_1
137921,6f9bcd471,1024,1024,"[54.0, 610.0, 59.0, 46.0]",rres_1
95191,b59778e6b,1024,1024,"[596.0, 428.0, 42.0, 60.0]",ethz_1
36623,58ac1a399,1024,1024,"[468, 292, 110, 135]",arvalis_1
36033,331a697b2,1024,1024,"[644.0, 37.0, 76.0, 118.0]",arvalis_1
1267,69fc3d3ff,1024,1024,"[871.0, 0.0, 91.0, 85.0]",usask_1
26416,86d6bcafe,1024,1024,"[583.0, 529.0, 62.0, 53.0]",arvalis_1
120304,f87bfb048,1024,1024,"[0.0, 717.0, 66.0, 74.0]",arvalis_3
115497,a30ad4024,1024,1024,"[404.0, 719.0, 97.0, 110.0]",arvalis_3
40586,19b035d25,1024,1024,"[583, 754, 78, 68]",arvalis_1
113789,4c8159dbd,1024,1024,"[883.0, 56.0, 115.0, 92.0]",arvalis_3
137319,dfc6a2bcc,1024,1024,"[475.0, 541.0, 91.0, 58.0]",rres_1
49380,474a83c68,1024,1024,"[342, 50, 67, 115]",arvalis_1
144246,e4cc39cbf,1024,1024,"[99.0, 437.0, 128.0, 133.0]",arvalis_2
136887,6a0e4e8cf,1024,1024,"[328.0, 638.0, 83.0, 73.0]",rres_1
31347,725c243a7,1024,1024,"[874, 966, 73, 58]",arvalis_1
46149,a13c89a7f,1024,1024,"[240, 135, 161, 110]",arvalis_1
128965,1b2a30a59,1024,1024,"[405.0, 824.0, 54.0, 59.0]",rres_1
69300,c0217fd95,1024,1024,"[192.0, 1005.0, 78.0, 19.0]",ethz_1
96455,67e5c5d41,1024,1024,"[333.0, 486.0, 52.0, 83.0]",ethz_1
58321,8d4ad2942,1024,1024,"[615.0, 572.0, 111.0, 32.0]",ethz_1
54944,cf1fc081c,1024,1024,"[645.0, 424.0, 179.0, 105.0]",inrae_1
63306,f1144b38d,1024,1024,"[12.0, 169.0, 119.0, 63.0]",ethz_1
60837,474e47181,1024,1024,"[240.0, 187.0, 86.0, 47.0]",ethz_1
88379,614b1d8c5,1024,1024,"[698.0, 365.0, 58.0, 53.0]",ethz_1
51123,5530bd2c3,1024,1024,"[948, 761, 62, 82]",arvalis_1
96370,a7e2015b3,1024,1024,"[289.0, 726.0, 72.0, 98.0]",ethz_1
88447,0ee812df9,1024,1024,"[0.0, 993.0, 109.0, 29.0]",ethz_1
127523,c446944d6,1024,1024,"[638.0, 0.0, 63.0, 44.0]",rres_1
70421,a81f68e82,1024,1024,"[346.0, 569.0, 67.0, 43.0]",ethz_1
21320,8b9adf007,1024,1024,"[722.0, 26.0, 93.0, 86.0]",arvalis_1
26715,99d5eb61c,1024,1024,"[636.0, 141.0, 82.0, 99.0]",arvalis_1
54888,9adbfe503,1024,1024,"[232.0, 622.0, 180.0, 105.0]",inrae_1
125008,3b2183a3c,1024,1024,"[643.0, 507.0, 106.0, 70.0]",rres_1
13448,d9b373de2,1024,1024,"[0.0, 203.0, 98.0, 61.0]",arvalis_1
40796,864bafe51,1024,1024,"[116.0, 284.0, 79.0, 60.0]",arvalis_1
17507,5a986886b,1024,1024,"[176.0, 209.0, 129.0, 101.0]",arvalis_1
141071,8a3543c3b,1024,1024,"[419.0, 542.0, 99.0, 61.0]",rres_1
44630,5d6d64e39,1024,1024,"[96, 397, 87, 82]",arvalis_1
101963,4bdcb2c78,1024,1024,"[116.0, 465.0, 60.0, 67.0]",ethz_1
12875,4e02ed1d3,1024,1024,"[655.0, 683.0, 101.0, 66.0]",arvalis_1
72692,7df975b07,1024,1024,"[507.0, 764.0, 61.0, 78.0]",ethz_1
67793,8c8ab21bc,1024,1024,"[157.0, 288.0, 112.0, 77.0]",ethz_1
138924,1b547b682,1024,1024,"[211.0, 928.0, 84.0, 88.0]",rres_1
122570,28e0fc5e4,1024,1024,"[606.0, 256.0, 82.0, 74.0]",arvalis_3
29226,f6a861545,1024,1024,"[619, 988, 40, 36]",arvalis_1
143995,dc620a761,1024,1024,"[714.0, 668.0, 102.0, 105.0]",arvalis_2
97199,56d56e9e8,1024,1024,"[763.0, 380.0, 50.0, 45.0]",ethz_1
16964,87196861b,1024,1024,"[789.0, 590.0, 70.0, 122.0]",arvalis_1
114262,91f19054e,1024,1024,"[890.0, 780.0, 116.0, 82.0]",arvalis_3
4968,1aebf1c4c,1024,1024,"[245.0, 690.0, 110.0, 154.0]",usask_1
57429,3d9302a17,1024,1024,"[981.0, 779.0, 43.0, 25.0]",ethz_1
29335,c78072dbe,1024,1024,"[0, 918, 48, 56]",arvalis_1
99616,70083c73e,1024,1024,"[100.0, 159.0, 65.0, 50.0]",ethz_1
124847,6b8416819,1024,1024,"[408.0, 275.0, 110.0, 65.0]",rres_1
41419,e6e48fa5d,1024,1024,"[140, 534, 126, 115]",arvalis_1
46,b6ab77fd7,1024,1024,"[216.0, 440.0, 46.0, 20.0]",usask_1
13917,099c4c2b9,1024,1024,"[4.0, 186.0, 78.0, 60.0]",arvalis_1
37307,bd1bb8628,1024,1024,"[729, 347, 82, 157]",arvalis_1
131487,3dd0a7c0e,1024,1024,"[65.0, 694.0, 51.0, 47.0]",rres_1
84206,f14055096,1024,1024,"[991.0, 776.0, 31.0, 69.0]",ethz_1
127499,c446944d6,1024,1024,"[828.0, 990.0, 63.0, 34.0]",rres_1
116570,64ee2e175,1024,1024,"[76.0, 0.0, 144.0, 89.0]",arvalis_3
3271,04b7f3a15,1024,1024,"[154.0, 305.0, 173.0, 106.0]",usask_1
77905,8bad19780,1024,1024,"[79.0, 936.0, 60.0, 41.0]",ethz_1
2727,f8e590769,1024,1024,"[189.0, 645.0, 114.0, 80.0]",usask_1
128916,1b2a30a59,1024,1024,"[142.0, 444.0, 77.0, 86.0]",rres_1
15797,7b138337f,1024,1024,"[652.0, 488.0, 69.0, 62.0]",arvalis_1
98067,7b0840687,1024,1024,"[487.0, 147.0, 80.0, 48.0]",ethz_1
32823,975c97e30,1024,1024,"[425, 0, 80, 43]",arvalis_1
35894,9d78cb5d0,1024,1024,"[887, 292, 83, 131]",arvalis_1
76209,7c7d269c8,1024,1024,"[475.0, 208.0, 77.0, 88.0]",ethz_1
15211,2d635716b,1024,1024,"[594.0, 44.0, 66.0, 87.0]",arvalis_1
10070,2d159a876,1024,1024,"[271, 105, 98, 103]",arvalis_1
64648,f6a53d30e,1024,1024,"[0.0, 749.0, 92.0, 45.0]",ethz_1
85154,d61ad418f,1024,1024,"[357.0, 410.0, 145.0, 44.0]",ethz_1
118913,9fd1b7929,1024,1024,"[936.0, 40.0, 88.0, 70.0]",arvalis_3
69561,07f519e11,1024,1024,"[323.0, 311.0, 98.0, 55.0]",ethz_1
114989,1b3380c60,1024,1024,"[808.0, 40.0, 98.0, 88.0]",arvalis_3
6505,c8909d7a1,1024,1024,"[37.0, 80.0, 50.0, 39.0]",arvalis_1
143737,ddd60739d,1024,1024,"[890.0, 407.0, 82.0, 81.0]",arvalis_2
68194,251ed33a8,1024,1024,"[131.0, 746.0, 153.0, 74.0]",ethz_1
124326,18df0fea9,1024,1024,"[77.0, 592.0, 59.0, 94.0]",rres_1
104289,5f76c9a35,1024,1024,"[255.0, 617.0, 48.0, 69.0]",ethz_1
104209,152d16ce7,1024,1024,"[469.0, 473.0, 74.0, 90.0]",ethz_1
54403,94f80c57a,1024,1024,"[256.0, 337.0, 174.0, 153.0]",inrae_1
121563,00b5fefed,1024,1024,"[366.0, 924.0, 125.0, 100.0]",arvalis_3
22837,aff4e0a02,1024,1024,"[243.0, 256.0, 99.0, 58.0]",arvalis_1
111529,d3b4a0cdf,1024,1024,"[92.0, 366.0, 87.0, 153.0]",arvalis_3
65349,e344e8213,1024,1024,"[817.0, 922.0, 86.0, 80.0]",ethz_1
63130,d25b61e9f,1024,1024,"[203.0, 737.0, 94.0, 31.0]",ethz_1
96716,211487419,1024,1024,"[591.0, 199.0, 64.0, 78.0]",ethz_1
19088,59dbb2e28,1024,1024,"[62.0, 870.0, 76.0, 49.0]",arvalis_1
51740,40299d328,1024,1024,"[409.0, 891.0, 127.0, 96.0]",inrae_1
32234,3badddaf9,1024,1024,"[28, 285, 64, 58]",arvalis_1
7046,f43b1b260,1024,1024,"[323, 257, 77, 44]",arvalis_1
121525,058ad1382,1024,1024,"[465.0, 947.0, 98.0, 43.0]",arvalis_3
20429,482d7c843,1024,1024,"[187.0, 60.0, 61.0, 63.0]",arvalis_1
117779,9637519d2,1024,1024,"[61.0, 38.0, 72.0, 72.0]",arvalis_3
23502,ecad4b636,1024,1024,"[305.0, 574.0, 54.0, 67.0]",arvalis_1
146559,e2ac8324c,1024,1024,"[56.0, 798.0, 107.0, 113.0]",arvalis_2
71915,452fe4932,1024,1024,"[429.0, 944.0, 63.0, 53.0]",ethz_1
144994,44afd181e,1024,1024,"[401.0, 271.0, 121.0, 92.0]",arvalis_2
108612,57587eaf7,1024,1024,"[107.0, 517.0, 46.0, 38.0]",arvalis_3
127019,5a4432266,1024,1024,"[957.0, 663.0, 66.0, 95.0]",rres_1
43245,7347e16e8,1024,1024,"[204.0, 94.0, 69.0, 93.0]",arvalis_1
20587,0c06dde5b,1024,1024,"[654.0, 731.0, 73.0, 64.0]",arvalis_1
105683,2b2612efa,1024,1024,"[278.0, 443.0, 67.0, 56.0]",ethz_1
24697,3fd04f5cd,1024,1024,"[888.0, 544.0, 82.0, 53.0]",arvalis_1
10383,1908103f1,1024,1024,"[153.0, 10.0, 139.0, 63.0]",arvalis_1
145904,c9d60e075,1024,1024,"[483.0, 0.0, 82.0, 92.0]",arvalis_2
60389,f57f29ac1,1024,1024,"[722.0, 296.0, 123.0, 65.0]",ethz_1
64071,3014e5cad,1024,1024,"[555.0, 334.0, 140.0, 77.0]",ethz_1
68371,aca4fa91a,1024,1024,"[102.0, 480.0, 98.0, 95.0]",ethz_1
112011,d96205316,1024,1024,"[363.0, 880.0, 154.0, 67.0]",arvalis_3
96267,15c025a28,1024,1024,"[483.0, 748.0, 93.0, 56.0]",ethz_1
76379,b9d5a380d,1024,1024,"[46.0, 740.0, 98.0, 45.0]",ethz_1
49223,e9f7ec6f1,1024,1024,"[335, 61, 59, 92]",arvalis_1
37991,98db75bde,1024,1024,"[943, 398, 77, 77]",arvalis_1
93300,4676009a9,1024,1024,"[211.0, 648.0, 42.0, 74.0]",ethz_1
90063,af35871fc,1024,1024,"[223.0, 90.0, 89.0, 32.0]",ethz_1
62240,2cb361be8,1024,1024,"[719.0, 628.0, 102.0, 34.0]",ethz_1
21708,216bba07e,1024,1024,"[758.0, 271.0, 72.0, 60.0]",arvalis_1
17337,595a30abe,1024,1024,"[800.0, 877.0, 66.0, 87.0]",arvalis_1
74451,c02bfe3f2,1024,1024,"[192.0, 464.0, 86.0, 65.0]",ethz_1
83760,655532cc7,1024,1024,"[0.0, 478.0, 58.0, 42.0]",ethz_1
88241,b3b2e3768,1024,1024,"[447.0, 929.0, 62.0, 60.0]",ethz_1
90164,9aa0487b0,1024,1024,"[0.0, 368.0, 80.0, 56.0]",ethz_1
10997,97851b9c6,1024,1024,"[248.0, 531.0, 40.0, 53.0]",arvalis_1
19329,ca22dfe75,1024,1024,"[352.0, 355.0, 80.0, 67.0]",arvalis_1
66377,efb3d3fb9,1024,1024,"[290.0, 96.0, 40.0, 84.0]",ethz_1
12556,be9f01839,1024,1024,"[957.0, 328.0, 60.0, 68.0]",arvalis_1
54108,0cbcaf240,1024,1024,"[516.0, 303.0, 150.0, 364.0]",inrae_1
20654,9071d1211,1024,1024,"[178.0, 841.0, 84.0, 62.0]",arvalis_1
57657,fda2b546f,1024,1024,"[133.0, 943.0, 113.0, 51.0]",ethz_1
145727,d78825345,1024,1024,"[644.0, 971.0, 84.0, 53.0]",arvalis_2
119197,8ba166588,1024,1024,"[212.0, 673.0, 44.0, 87.0]",arvalis_3
74601,9780d64f5,1024,1024,"[550.0, 193.0, 94.0, 140.0]",ethz_1
6537,7a77062fb,1024,1024,"[743.0, 225.0, 70.0, 46.0]",arvalis_1
5822,44c60402e,1024,1024,"[511.0, 433.0, 79.0, 48.0]",arvalis_1
32282,4883da2a8,1024,1024,"[563, 712, 121, 76]",arvalis_1
28433,d058ee2e2,1024,1024,"[0.0, 661.0, 73.0, 97.0]",arvalis_1
43141,1a106f404,1024,1024,"[620, 669, 78, 128]",arvalis_1
135333,8f507b3f7,1024,1024,"[0.0, 264.0, 100.0, 66.0]",rres_1
